;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
44;ACB_Top100_18;45;Vianney;Dumbo;Vianney;2016-11-25;1;55;2Ce8gzTkfh3n0OtCXv6XCN;212013;0.774;0.396;8;-9.268;1;0.0669;0.765;0.0;0.117;0.63;151.881;0.63;https://api.spotify.com/v1/tracks/2Ce8gzTkfh3n0OtCXv6XCN;4;spotify:track:2Ce8gzTkfh3n0OtCXv6XCN;['french pop']
45;ACB_Top100_18;46;Bryan Adams;Here I Am - Soundtrack Version (French);Spirit: Stallion Of The Cimarron;2002-01-01;1;31;5czm5xMy0oXYGnhCEBVB0C;271933;0.245;0.339;3;-12.9;1;0.032;0.529;0.0374;0.0986;0.088;86.815;0.088;https://api.spotify.com/v1/tracks/5czm5xMy0oXYGnhCEBVB0C;4;spotify:track:5czm5xMy0oXYGnhCEBVB0C;['album rock', 'canadian pop', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']
46;ACB_Top100_18;47;SOJA;Here I Am;Born In Babylon;2010-05-05;1;62;2yVhdgjCt0T2keTR1YlKEp;288863;0.796;0.401;2;-9.696;1;0.0459;0.57;0.0;0.0983;0.818;147.81;0.818;https://api.spotify.com/v1/tracks/2yVhdgjCt0T2keTR1YlKEp;4;spotify:track:2yVhdgjCt0T2keTR1YlKEp;['jawaiian', 'reggae']
47;ACB_Top100_18;48;InClose;Synchronized;Synchronized;2017-11-03;1;5;6YPzrWYXf4Im0gkwjGcQgY;281705;0.378;0.647;8;-8.856;1;0.0473;0.00412;0.818;0.0682;0.346;158.906;0.346;https://api.spotify.com/v1/tracks/6YPzrWYXf4Im0gkwjGcQgY;3;spotify:track:6YPzrWYXf4Im0gkwjGcQgY;[]
48;ACB_Top100_18;49;Avatar;Let It Burn;Black Waltz;2012-01-23;1;46;0tPkGeymvg02oRCbrEHr2l;212466;0.591;0.94;9;-3.862;1;0.0306;9.43e-05;0.00151;0.158;0.572;115.007;0.572;https://api.spotify.com/v1/tracks/0tPkGeymvg02oRCbrEHr2l;4;spotify:track:0tPkGeymvg02oRCbrEHr2l;['alternative metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'nu metal']
49;ACB_Top100_18;50;Paul McCartney;Fuh You;Egypt Station;2018-09-07;1;57;3Qj39daVgJxbJ6NYRFehMg;203719;0.59;0.781;0;-5.42;1;0.0299;0.0071;0.0;0.191;0.656;88.022;0.656;https://api.spotify.com/v1/tracks/3Qj39daVgJxbJ6NYRFehMg;4;spotify:track:3Qj39daVgJxbJ6NYRFehMg;['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']
50;ACB_Top100_18;51;The Dø;Trustful Hands;Shake Shook Shaken;2014-09-29;1;39;5P7MbXUShunurTTYAjPZjX;244921;0.806;0.479;4;-6.615;1;0.0389;0.394;2.18e-06;0.201;0.633;99.022;0.633;https://api.spotify.com/v1/tracks/5P7MbXUShunurTTYAjPZjX;4;spotify:track:5P7MbXUShunurTTYAjPZjX;['chamber pop', 'french indie pop', 'french indietronica', 'french rock']
51;ACB_Top100_18;52;Tetra Hydro K;Resonance;Dirty Wawash;2010-12-16;1;39;67MX8EPxQXqq27FsIqFfEm;292598;0.682;0.768;6;-8.421;1;0.0719;0.0935;0.67;0.133;0.624;153.953;0.624;https://api.spotify.com/v1/tracks/67MX8EPxQXqq27FsIqFfEm;4;spotify:track:67MX8EPxQXqq27FsIqFfEm;['electro dub', 'uk dub']
52;ACB_Top100_18;53;Savant;Melody Circus - Original Mix;Alchemist;2012-12-12;1;41;3hn2s09PyNrYSqCnhYjm7L;206803;0.523;0.829;6;-5.945;0;0.0375;0.00114;0.0221;0.149;0.0963;137.012;0.0963;https://api.spotify.com/v1/tracks/3hn2s09PyNrYSqCnhYjm7L;4;spotify:track:3hn2s09PyNrYSqCnhYjm7L;['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep', 'zapstep']
53;ACB_Top100_18;54;Dudy;Shock;Natural Knacker #2;2017-04-28;1;1;10kdRAPwuzuSEI24vsgdwq;271560;0.339;0.386;4;-12.233;0;0.0439;0.000253;0.449;0.0959;0.122;100.051;0.122;https://api.spotify.com/v1/tracks/10kdRAPwuzuSEI24vsgdwq;4;spotify:track:10kdRAPwuzuSEI24vsgdwq;[]
54;ACB_Top100_18;55;Rammstein;Sonne;Mutter;2001-04-02;1;68;3gVhsZtseYtY1fMuyYq06F;272440;0.51;0.917;4;-4.806;0;0.0854;0.0054;0.000133;0.396;0.313;75.098;0.313;https://api.spotify.com/v1/tracks/3gVhsZtseYtY1fMuyYq06F;4;spotify:track:3gVhsZtseYtY1fMuyYq06F;['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']
