;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
59;LaB_Top100_18;60;Meredith Monk;Cow Song;Monk: Our Lady of Late;1986;1;0;2HP67Bp9ZxZGIMoSQD43wF;139000;0.301;0.00249;4;-34.366;1;0.0636;0.996;0.19;0.0641;0.793;68.434;0.793;https://api.spotify.com/v1/tracks/2HP67Bp9ZxZGIMoSQD43wF;5;spotify:track:2HP67Bp9ZxZGIMoSQD43wF;['acousmatic', 'american contemporary classical', 'avant-garde', 'compositional ambient', 'contemporary classical', 'drone', 'experimental', 'fourth world', 'free improvisation', 'minimal']
60;LaB_Top100_18;61;Angélica Negrón;The Little Things;Little Things;2013-08-06;1;4;10Xtf4gKjDBwKYr64n0hlt;484480;0.304;0.636;0;-8.095;1;0.0674;0.62;0.00713;0.0792;0.0616;66.174;0.0616;https://api.spotify.com/v1/tracks/10Xtf4gKjDBwKYr64n0hlt;4;spotify:track:10Xtf4gKjDBwKYr64n0hlt;['21st century classical', 'american 21st century classical']
61;LaB_Top100_18;62;Eleftheria Eleftheriou;Soma Vlema Kai Psychi;Greek Summer Hits 2017;2017-05-22;1;10;0ZO3zow1kD7ZYFDuzNR9IZ;221702;0.648;0.56;11;-7.779;0;0.0279;0.478;0.0;0.102;0.577;101.979;0.577;https://api.spotify.com/v1/tracks/0ZO3zow1kD7ZYFDuzNR9IZ;4;spotify:track:0ZO3zow1kD7ZYFDuzNR9IZ;['eurovision']
62;LaB_Top100_18;63;Jillian Jacqueline;Hate Me;Side A;2017-09-22;1;0;1n5ypAVAcp4eNZh3669mY0;230093;0.46;0.663;0;-4.924;1;0.0371;0.387;6.89e-06;0.118;0.45;178.262;0.45;https://api.spotify.com/v1/tracks/1n5ypAVAcp4eNZh3669mY0;4;spotify:track:1n5ypAVAcp4eNZh3669mY0;['canadian contemporary country', 'contemporary country']
63;LaB_Top100_18;64;MYNGA;I'm Done - BOiCE x Sensual Musique Remix;I'm Done (Remixes);2016-10-14;1;18;2N1NfHBY5qecYGRljAAhPA;204000;0.663;0.812;5;-3.68;0;0.0506;0.0141;5.84e-05;0.295;0.605;160.004;0.605;https://api.spotify.com/v1/tracks/2N1NfHBY5qecYGRljAAhPA;4;spotify:track:2N1NfHBY5qecYGRljAAhPA;['deep house', 'deep tropical house', 'tropical house']
64;LaB_Top100_18;65;P!nk;Why Did I Ever Like You;Funhouse;2008-10-27;1;36;6MjQQ1AaWqKbQIbsoJLH8V;203240;0.622;0.946;5;-3.456;0;0.0596;0.114;0.0;0.727;0.683;132.01;0.683;https://api.spotify.com/v1/tracks/6MjQQ1AaWqKbQIbsoJLH8V;4;spotify:track:6MjQQ1AaWqKbQIbsoJLH8V;['dance pop', 'pop', 'post-teen pop']
65;LaB_Top100_18;66;Nikiforos;Volta;Nikiforos - Best Of;2016-09-02;1;3;1ox0H8uN5Zuesdh3MbmglD;186281;0.715;0.826;11;-7.08;0;0.0739;0.321;9.65e-06;0.16;0.871;95.033;0.871;https://api.spotify.com/v1/tracks/1ox0H8uN5Zuesdh3MbmglD;4;spotify:track:1ox0H8uN5Zuesdh3MbmglD;['laiko']
66;LaB_Top100_18;67;LP;When We're High;Lost on You (Deluxe Edition);2017-05-05;1;53;2DYGrX2I5xqTUMY71heari;237500;0.754;0.739;4;-5.186;0;0.0383;0.0214;6.56e-06;0.114;0.573;112.996;0.573;https://api.spotify.com/v1/tracks/2DYGrX2I5xqTUMY71heari;4;spotify:track:2DYGrX2I5xqTUMY71heari;['indie rock']
67;LaB_Top100_18;68;Sufjan Stevens;John My Beloved;Carrie & Lowell;2015-03-31;1;51;2OBgZrayUVupeEtt1eu2V4;304870;0.582;0.0715;7;-23.017;1;0.04;0.962;2.87e-06;0.139;0.235;120.053;0.235;https://api.spotify.com/v1/tracks/2OBgZrayUVupeEtt1eu2V4;3;spotify:track:2OBgZrayUVupeEtt1eu2V4;['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'singer-songwriter', 'stomp and holler']
68;LaB_Top100_18;69;Miley Cyrus;Dream;Hannah Montana The Movie;2009-01-01;1;42;7yKZxPivUl0fkvHolTZhec;202680;0.688;0.664;0;-5.912;1;0.0387;0.00239;0.000517;0.0968;0.83;117.976;0.83;https://api.spotify.com/v1/tracks/7yKZxPivUl0fkvHolTZhec;4;spotify:track:7yKZxPivUl0fkvHolTZhec;['dance pop', 'pop', 'post-teen pop']
69;LaB_Top100_18;70;Antypas;Eki Pou Ise Imoun;Eki Pou Ise Imoun;2013-04-29;1;23;5ARDl1wjHB4eqA3al1R5G0;169680;0.725;0.866;7;-4.548;1;0.0568;0.311;0.0;0.13;0.947;99.997;0.947;https://api.spotify.com/v1/tracks/5ARDl1wjHB4eqA3al1R5G0;4;spotify:track:5ARDl1wjHB4eqA3al1R5G0;['laiko']
70;LaB_Top100_18;71;Marinella;Aliti - Live;Den Xero Poso S' Agapo (Live);2006-04-14;2;31;26l7AklfHShrnhJMj9ROxz;198266;0.533;0.497;5;-9.982;1;0.0293;0.619;0.0;0.643;0.384;103.648;0.384;https://api.spotify.com/v1/tracks/26l7AklfHShrnhJMj9ROxz;3;spotify:track:26l7AklfHShrnhJMj9ROxz;['entehno', 'laiko']
71;LaB_Top100_18;72;Kelly Clarkson;Heat;Meaning Of Life;2017-10-27;1;58;1zv5ce0HHLD90EByNsgBfD;190000;0.588;0.901;7;-4.194;1;0.164;0.00303;0.0;0.057;0.712;152.92;0.712;https://api.spotify.com/v1/tracks/1zv5ce0HHLD90EByNsgBfD;4;spotify:track:1zv5ce0HHLD90EByNsgBfD;['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']
72;LaB_Top100_18;73;Béla Bartók;Mikrokosmos, BB 105, Vol. 1: No. 34. In Phrygian Mode;Bartók: 10 Easy Piano Pieces & Mikrokosmos, Vol. 1;2014-05-27;1;0;3M5c6jgUuS4cJ4eapV6T0R;45320;0.547;0.1;9;-23.852;0;0.107;0.987;0.729;0.103;0.64;76.309;0.64;https://api.spotify.com/v1/tracks/3M5c6jgUuS4cJ4eapV6T0R;4;spotify:track:3M5c6jgUuS4cJ4eapV6T0R;['classical', 'early modern classical']
73;LaB_Top100_18;74;Nicole Starr;Too Soon;Too Soon;2017-12-09;1;13;2WZRHjzWpJET3B8MMFjR4c;202633;0.612;0.423;6;-9.523;1;0.03;0.793;0.0;0.133;0.187;111.964;0.187;https://api.spotify.com/v1/tracks/2WZRHjzWpJET3B8MMFjR4c;4;spotify:track:2WZRHjzWpJET3B8MMFjR4c;[]
74;LaB_Top100_18;75;Johann Sebastian Bach;Goldberg Variations, BWV 988;Bach: Greatest Hits;1959;1;32;51E8lz9DwEwC2nEZIY9xFp;224826;0.467;0.00329;7;-34.051;1;0.0627;0.995;0.955;0.0756;0.377;101.987;0.377;https://api.spotify.com/v1/tracks/51E8lz9DwEwC2nEZIY9xFp;4;spotify:track:51E8lz9DwEwC2nEZIY9xFp;['baroque', 'classical', 'early music', 'german baroque']
75;LaB_Top100_18;76;Jamala;1944 (Symphonic Version);1944;2017-05-12;1;29;4AlEjcoVqXlwyPa4v8Z9TG;244733;0.578;0.318;7;-13.474;0;0.0374;0.709;0.00215;0.126;0.229;119.94;0.229;https://api.spotify.com/v1/tracks/4AlEjcoVqXlwyPa4v8Z9TG;4;spotify:track:4AlEjcoVqXlwyPa4v8Z9TG;['eurovision', 'ukrainian indie']
76;LaB_Top100_18;77;Alexander Scriabin;Symphony No. 2 in C Minor, Op. 29: IV. Tempestoso;Scriabin: Symphony No. 2 / Symphonic Poem in D Minor;1996-09-19;1;0;4HTfXGduVdL1S1PxbcnM7V;347373;0.141;0.0806;10;-24.556;0;0.0394;0.928;0.87;0.67;0.036;73.008;0.036;https://api.spotify.com/v1/tracks/4HTfXGduVdL1S1PxbcnM7V;4;spotify:track:4HTfXGduVdL1S1PxbcnM7V;['early modern classical', 'late romantic era', 'russian romanticism']
77;LaB_Top100_18;78;LP;Tightrope;Lost on You;2016-12-09;1;49;3zb35b7u4hqUx72vBRwgi6;218644;0.472;0.823;8;-4.192;0;0.0763;0.134;0.0;0.11;0.41;159.888;0.41;https://api.spotify.com/v1/tracks/3zb35b7u4hqUx72vBRwgi6;4;spotify:track:3zb35b7u4hqUx72vBRwgi6;['indie rock']
78;LaB_Top100_18;79;Dimitris Karadimos;Planitis Gi;Planitis Gi;2016-07-06;1;25;56Ym1LuFD06JHuLOWn2k7N;250103;0.466;0.683;3;-6.794;0;0.0612;0.211;0.0;0.121;0.563;116.283;0.563;https://api.spotify.com/v1/tracks/56Ym1LuFD06JHuLOWn2k7N;4;spotify:track:56Ym1LuFD06JHuLOWn2k7N;[]
79;LaB_Top100_18;80;Miley Cyrus;BB Talk;Miley Cyrus & Her Dead Petz;2015-08-30;1;53;2Zyl5qoictRPon7YmT4Cg0;272813;0.58;0.792;9;-5.94;1;0.0492;0.0159;0.0;0.0684;0.347;100.061;0.347;https://api.spotify.com/v1/tracks/2Zyl5qoictRPon7YmT4Cg0;4;spotify:track:2Zyl5qoictRPon7YmT4Cg0;['dance pop', 'pop', 'post-teen pop']
80;LaB_Top100_18;81;Anwar;Driving on the Highway;Beautiful Sunrise;2016-03-18;1;32;1BctvielVTwcdifVKIYT1N;209613;0.811;0.597;9;-8.493;0;0.0322;0.612;0.00033;0.107;0.761;138.968;0.761;https://api.spotify.com/v1/tracks/1BctvielVTwcdifVKIYT1N;4;spotify:track:1BctvielVTwcdifVKIYT1N;[]
81;LaB_Top100_18;82;Giannis Ploutarhos;To 'Xo Se Kako;Thema Hronou;2016-03-24;1;2;5H4MTD3ABjieGxiCyoeowi;259803;0.742;0.622;0;-7.281;0;0.0308;0.347;0.0;0.0863;0.667;119.942;0.667;https://api.spotify.com/v1/tracks/5H4MTD3ABjieGxiCyoeowi;4;spotify:track:5H4MTD3ABjieGxiCyoeowi;['entehno', 'laiko']
82;LaB_Top100_18;83;Jess Glynne;Take Me Home;I Cry When I Laugh;2013;1;69;6oO10y1h2VyxJQfomG4CtH;265381;0.558;0.451;9;-6.163;1;0.0388;0.292;0.0;0.101;0.238;150.008;0.238;https://api.spotify.com/v1/tracks/6oO10y1h2VyxJQfomG4CtH;4;spotify:track:6oO10y1h2VyxJQfomG4CtH;['dance pop', 'pop', 'post-teen pop', 'tropical house']
83;LaB_Top100_18;84;Jacinthe;Last Mistake;Hugo;2015-05-19;1;37;604glMIJpkPBcfAS0NjKBy;244813;0.596;0.224;9;-8.844;1;0.0452;0.603;5.63e-06;0.116;0.51;199.761;0.51;https://api.spotify.com/v1/tracks/604glMIJpkPBcfAS0NjKBy;4;spotify:track:604glMIJpkPBcfAS0NjKBy;[]
84;LaB_Top100_18;85;Gianfranco Barbera;Small Dreams;Easy Piano;2008-11-01;1;6;24xzy4cTpESRzsfb0HngtO;257519;0.183;0.184;5;-10.536;1;0.0644;0.986;0.941;0.106;0.183;210.685;0.183;https://api.spotify.com/v1/tracks/24xzy4cTpESRzsfb0HngtO;4;spotify:track:24xzy4cTpESRzsfb0HngtO;[]
85;LaB_Top100_18;86;Alexander Jean;Fuck You No One Loves You Like Me;High Enough;2017-06-26;1;24;2NnMSJHZmK0JmDhkGCVkfD;188621;0.812;0.436;9;-5.77;0;0.0563;0.219;0.000125;0.188;0.559;116.882;0.559;https://api.spotify.com/v1/tracks/2NnMSJHZmK0JmDhkGCVkfD;4;spotify:track:2NnMSJHZmK0JmDhkGCVkfD;[]
86;LaB_Top100_18;87;Franco Battiato;Segnali Di Vita - 2008 Remaster;La Voce Del Padrone (2008 Remastered Edition);1981;1;31;3P6M8cXQwoY4zhApIMEFvh;220760;0.577;0.548;9;-8.611;1;0.0263;0.314;1.57e-05;0.115;0.474;110.674;0.474;https://api.spotify.com/v1/tracks/3P6M8cXQwoY4zhApIMEFvh;4;spotify:track:3P6M8cXQwoY4zhApIMEFvh;['classic italian pop', 'experimental', 'italian pop']
87;LaB_Top100_18;88;Sufjan Stevens;Flint (For the Unemployed and Underpaid);Michigan;2003-07-01;1;42;4oWTPL6ihHK1JNwDcJ94z4;223893;0.417;0.0715;5;-17.39;1;0.0446;0.968;0.0132;0.11;0.172;123.119;0.172;https://api.spotify.com/v1/tracks/4oWTPL6ihHK1JNwDcJ94z4;4;spotify:track:4oWTPL6ihHK1JNwDcJ94z4;['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'singer-songwriter', 'stomp and holler']
88;LaB_Top100_18;89;LP;Lost On You - Elk Road Remix;Lost On You (Elk Road Remix);2017-08-25;1;44;20F2wRc9eDlA76K5ZPUOsF;222000;0.67;0.728;5;-6.169;0;0.0577;0.0446;1.7e-05;0.0879;0.235;100.063;0.235;https://api.spotify.com/v1/tracks/20F2wRc9eDlA76K5ZPUOsF;4;spotify:track:20F2wRc9eDlA76K5ZPUOsF;['indie rock']
89;LaB_Top100_18;90;Shane Filan;Unbreakable;Love Always;2017-08-25;1;30;3nztQ70z7x9LIDHecXPAA6;229186;0.6;0.47;8;-7.154;1;0.0272;0.44;0.0;0.0944;0.355;96.096;0.355;https://api.spotify.com/v1/tracks/3nztQ70z7x9LIDHecXPAA6;4;spotify:track:3nztQ70z7x9LIDHecXPAA6;['irish pop']
90;LaB_Top100_18;91;Natasha St-Pier;Tu trouveras;Tu Trouveras;2002-03-25;1;12;733SzvLOzSGRnwuXqFpemm;206760;0.511;0.474;3;-8.985;0;0.0435;0.336;0.0;0.13;0.288;144.31;0.288;https://api.spotify.com/v1/tracks/733SzvLOzSGRnwuXqFpemm;4;spotify:track:733SzvLOzSGRnwuXqFpemm;['chanson', 'chant religieux', 'french pop']
91;LaB_Top100_18;92;Hopeland;Say Goodbye;Say Goodbye;2018-01-19;1;35;1ov5wQd1aWaBY1tPVC2Wa0;195669;0.66;0.432;2;-14.025;1;0.0354;0.24;2.84e-06;0.146;0.0917;111.999;0.0917;https://api.spotify.com/v1/tracks/1ov5wQd1aWaBY1tPVC2Wa0;4;spotify:track:1ov5wQd1aWaBY1tPVC2Wa0;['pop quebecois']
92;LaB_Top100_18;93;Giannis Vorgias;Kardia Spasmeni;Greek Summer Hits 2017;2017-05-22;1;9;5ej9lDgAXFp2LGtEPNuOHT;238386;0.583;0.917;7;-3.835;0;0.051;0.0224;0.0;0.334;0.845;101.966;0.845;https://api.spotify.com/v1/tracks/5ej9lDgAXFp2LGtEPNuOHT;4;spotify:track:5ej9lDgAXFp2LGtEPNuOHT;[]
93;LaB_Top100_18;94;Giannis Vardis;An Akoma M' Agapas;An Akoma M Agapas;2016-12-02;1;0;5MkWwhD3JJwEE3pVbVwWx7;212360;0.369;0.78;9;-5.237;0;0.0815;0.156;0.0;0.116;0.525;91.0;0.525;https://api.spotify.com/v1/tracks/5MkWwhD3JJwEE3pVbVwWx7;4;spotify:track:5MkWwhD3JJwEE3pVbVwWx7;['entehno', 'laiko']
94;LaB_Top100_18;95;György Ligeti;Six Bagatelles: Six Bagatelles: V. Adagio. Mesto (In Memoriam Béla Bartók) - Live;Ligeti: Six Bagatelles, Kammerkonzert & Dix pièces pour quintette à vent (Live);2016-09-23;1;7;6Bdz1YUNWyVG7Owhab0uDI;152360;0.238;0.00335;6;-23.982;1;0.0488;0.985;0.703;0.115;0.0378;170.312;0.0378;https://api.spotify.com/v1/tracks/6Bdz1YUNWyVG7Owhab0uDI;3;spotify:track:6Bdz1YUNWyVG7Owhab0uDI;['acousmatic', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'hungarian contemporary classical', 'laboratorio']
95;LaB_Top100_18;96;Lia Marie Johnson;DNA;DNA;2016-10-07;1;3;1g9LXx46u2uv4AT9uBXpGG;217320;0.529;0.365;1;-7.554;1;0.03;0.71;0.0;0.13;0.196;90.223;0.196;https://api.spotify.com/v1/tracks/1g9LXx46u2uv4AT9uBXpGG;4;spotify:track:1g9LXx46u2uv4AT9uBXpGG;['teen pop']
96;LaB_Top100_18;97;Bemy;Time;Grizzlin';2016-04-15;1;26;2F1FP82WZD5dPDmflNaC5k;194760;0.951;0.464;6;-9.537;1;0.0446;0.23;8.55e-05;0.105;0.652;126.984;0.652;https://api.spotify.com/v1/tracks/2F1FP82WZD5dPDmflNaC5k;4;spotify:track:2F1FP82WZD5dPDmflNaC5k;[]
97;LaB_Top100_18;98;Alicia Keys;If I Ain't Got You;The Diary Of Alicia Keys;2003-12-02;1;79;3XVBdLihbNbxUwZosxcGuJ;228706;0.609;0.445;7;-9.129;1;0.106;0.603;6.77e-06;0.104;0.166;118.393;0.166;https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ;3;spotify:track:3XVBdLihbNbxUwZosxcGuJ;['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']
98;LaB_Top100_18;99;Sufjan Stevens;Djohariah;All Delighted People EP;2010-12-07;1;27;2R7I5FePBvaTyF6B3iBmeV;1022684;0.582;0.537;8;-8.858;0;0.0366;0.426;0.0697;0.105;0.486;123.056;0.486;https://api.spotify.com/v1/tracks/2R7I5FePBvaTyF6B3iBmeV;4;spotify:track:2R7I5FePBvaTyF6B3iBmeV;['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'singer-songwriter', 'stomp and holler']
99;LaB_Top100_18;100;Nina Nesbitt;The Best You Had;The Best You Had;2017-09-08;1;40;3JyzkbDuug9afMNMYOwGA8;175061;0.595;0.608;5;-5.303;0;0.0373;0.358;0.0;0.0843;0.452;60.878;0.452;https://api.spotify.com/v1/tracks/3JyzkbDuug9afMNMYOwGA8;4;spotify:track:3JyzkbDuug9afMNMYOwGA8;['dance pop', 'electropop', 'neo-singer-songwriter', 'pop']
