;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
63;MD_Top100_18;64;Drake;Summer Games;Scorpion;2018-06-29;2;25;0w1ZtnzQmtmuuoKxHT0pLL;247893;0.776;0.482;1;-11.268;1;0.0356;0.481;0.0457;0.11;0.128;136.015;0.128;https://api.spotify.com/v1/tracks/0w1ZtnzQmtmuuoKxHT0pLL;4;spotify:track:0w1ZtnzQmtmuuoKxHT0pLL;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
64;MD_Top100_18;65;Bon Iver;33 “GOD”;22, A Million;2016-09-30;1;62;1LfWibYjk0TD8YNPtzym9A;213000;0.52;0.389;4;-10.476;1;0.0403;0.83;0.0265;0.0937;0.326;133.113;0.326;https://api.spotify.com/v1/tracks/1LfWibYjk0TD8YNPtzym9A;4;spotify:track:1LfWibYjk0TD8YNPtzym9A;['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'melancholia', 'slow core', 'stomp and holler']
65;MD_Top100_18;66;Dan + Shay;My Side of the Fence;Dan + Shay;2018-06-22;1;60;3fHgqkRp331r3W0WtUGBGr;219826;0.502;0.575;10;-5.585;1;0.0268;0.384;0.0;0.233;0.246;147.893;0.246;https://api.spotify.com/v1/tracks/3fHgqkRp331r3W0WtUGBGr;4;spotify:track:3fHgqkRp331r3W0WtUGBGr;['contemporary country']
66;MD_Top100_18;67;Boardwalk;I'm To Blame;Boardwalk;2013-10-15;1;28;2dn9catBcWNdiSIF2w7o1b;274973;0.477;0.399;6;-15.591;1;0.0279;0.538;0.933;0.11;0.116;106.418;0.116;https://api.spotify.com/v1/tracks/2dn9catBcWNdiSIF2w7o1b;4;spotify:track:2dn9catBcWNdiSIF2w7o1b;[]
67;MD_Top100_18;68;Brothers Osborne;Slow Your Roll;Port Saint Joe;2018-04-20;1;50;1ydaLb8FwQnphaD8Ulu1lK;179000;0.727;0.477;7;-7.667;1;0.055;0.165;0.156;0.114;0.621;90.964;0.621;https://api.spotify.com/v1/tracks/1ydaLb8FwQnphaD8Ulu1lK;4;spotify:track:1ydaLb8FwQnphaD8Ulu1lK;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']
68;MD_Top100_18;69;Luke Combs;When It Rains It Pours;This One's for You;2017-06-02;1;77;1mMLMZYXkMueg65jRRWG1l;240760;0.551;0.801;6;-5.069;1;0.0303;0.013;6.03e-06;0.265;0.625;128.027;0.625;https://api.spotify.com/v1/tracks/1mMLMZYXkMueg65jRRWG1l;4;spotify:track:1mMLMZYXkMueg65jRRWG1l;['contemporary country', 'country road']
69;MD_Top100_18;70;Ozuna;La Modelo;La Modelo (feat. Cardi B);2017-12-22;1;57;2m2ZGfJcs3lHWNPzhWH3XH;256551;0.822;0.743;1;-2.038;1;0.0451;0.213;0.0103;0.0957;0.78;98.005;0.78;https://api.spotify.com/v1/tracks/2m2ZGfJcs3lHWNPzhWH3XH;4;spotify:track:2m2ZGfJcs3lHWNPzhWH3XH;['reggaeton', 'trap latino']
70;MD_Top100_18;71;Chris Stapleton;I Was Wrong;From A Room: Volume 1;2017-05-05;1;60;7dUdMZqfGSIt0ZkmTOgRLA;191480;0.642;0.557;2;-8.615;0;0.034;0.411;0.0223;0.106;0.454;135.795;0.454;https://api.spotify.com/v1/tracks/7dUdMZqfGSIt0ZkmTOgRLA;4;spotify:track:7dUdMZqfGSIt0ZkmTOgRLA;['contemporary country']
71;MD_Top100_18;72;Lee Brice;I Don't Dance;I Don't Dance (Deluxe Edition);2014-09-09;1;69;5aj0xPGiEUN3aI2oOYu14S;221173;0.587;0.559;1;-7.742;1;0.0321;0.399;6.69e-06;0.0992;0.19;92.036;0.19;https://api.spotify.com/v1/tracks/5aj0xPGiEUN3aI2oOYu14S;4;spotify:track:5aj0xPGiEUN3aI2oOYu14S;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
72;MD_Top100_18;73;Billy Currington;Do I Make You Wanna;Summer Forever;2015-06-02;1;71;3I7krC8kr0gFR7P6vInR1I;234306;0.549;0.751;9;-5.423;1;0.0299;0.122;0.0;0.208;0.493;89.953;0.493;https://api.spotify.com/v1/tracks/3I7krC8kr0gFR7P6vInR1I;4;spotify:track:3I7krC8kr0gFR7P6vInR1I;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
73;MD_Top100_18;74;Devin Dawson;All On Me;All On Me;2017-02-17;1;12;2Nc8Imt04W3ZmcBF8dPQKc;227572;0.631;0.658;5;-5.313;1;0.0281;0.144;0.0;0.22;0.7;80.996;0.7;https://api.spotify.com/v1/tracks/2Nc8Imt04W3ZmcBF8dPQKc;4;spotify:track:2Nc8Imt04W3ZmcBF8dPQKc;['canadian contemporary country', 'contemporary country', 'modern country rock']
74;MD_Top100_18;75;Jake Owen;Barefoot Blue Jean Night;Barefoot Blue Jean Night;2011-08-26;1;68;3ts6xK5GzfMAAriT9AIBmP;167426;0.6;0.808;4;-4.679;1;0.0403;0.208;0.0;0.196;0.809;172.016;0.809;https://api.spotify.com/v1/tracks/3ts6xK5GzfMAAriT9AIBmP;4;spotify:track:3ts6xK5GzfMAAriT9AIBmP;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
75;MD_Top100_18;76;Tiësto;Jackie Chan;Jackie Chan;2018-05-18;1;86;4kWO6O1BUXcZmaxitpVUwp;215759;0.747;0.834;3;-2.867;0;0.045;0.374;0.0;0.0586;0.687;128.005;0.687;https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp;4;spotify:track:4kWO6O1BUXcZmaxitpVUwp;['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'house', 'pop', 'trance', 'tropical house']
76;MD_Top100_18;77;Jason Aldean;My Kinda Party;My Kinda Party;2010-11-02;1;61;215FCyLSBcXeX0NASXEjyn;284960;0.41;0.9;0;-4.249;0;0.0656;0.0167;1.09e-05;0.339;0.558;176.962;0.558;https://api.spotify.com/v1/tracks/215FCyLSBcXeX0NASXEjyn;4;spotify:track:215FCyLSBcXeX0NASXEjyn;['contemporary country', 'country', 'country road']
77;MD_Top100_18;78;Danny Ocean;Baby I Won't;Baby I Won't;2017-06-15;1;65;1G0xFA3KNiKdbjhT2asL43;205714;0.727;0.86;1;-5.914;1;0.0615;0.0264;0.0;0.0485;0.482;104.958;0.482;https://api.spotify.com/v1/tracks/1G0xFA3KNiKdbjhT2asL43;4;spotify:track:1G0xFA3KNiKdbjhT2asL43;['dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']
78;MD_Top100_18;79;The Chainsmokers;You Owe Me;Sick Boy...You Owe Me;2018-02-16;1;11;1USJRpWDFhxwhCajPXBeel;190546;0.679;0.435;6;-8.238;0;0.0449;0.237;1.54e-06;0.112;0.326;89.996;0.326;https://api.spotify.com/v1/tracks/1USJRpWDFhxwhCajPXBeel;4;spotify:track:1USJRpWDFhxwhCajPXBeel;['edm', 'electropop', 'pop', 'tropical house']
79;MD_Top100_18;80;Luke Combs;Don't Tempt Me;This One's for You;2017-06-02;1;52;7bZG09LrhGdrCNx8Vth65D;211866;0.557;0.844;7;-4.623;1;0.0376;0.00962;0.0;0.0536;0.754;147.077;0.754;https://api.spotify.com/v1/tracks/7bZG09LrhGdrCNx8Vth65D;3;spotify:track:7bZG09LrhGdrCNx8Vth65D;['contemporary country', 'country road']
80;MD_Top100_18;81;Lil Baby;Yes Indeed;Harder Than Ever;2018-05-18;1;86;6vN77lE9LK6HP2DewaN6HZ;142273;0.964;0.346;5;-9.309;0;0.53;0.035;0.0;0.108;0.562;119.958;0.562;https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ;4;spotify:track:6vN77lE9LK6HP2DewaN6HZ;['atl hip hop', 'atl trap', 'rap', 'trap music']
81;MD_Top100_18;82;Chris Stapleton;Friendship;From A Room: Volume 2;2017-12-01;1;57;2ZAqfeq7PMp7XA2IKhuJJ2;265173;0.656;0.346;0;-11.409;1;0.041;0.751;0.000576;0.112;0.503;129.531;0.503;https://api.spotify.com/v1/tracks/2ZAqfeq7PMp7XA2IKhuJJ2;4;spotify:track:2ZAqfeq7PMp7XA2IKhuJJ2;['contemporary country']
82;MD_Top100_18;83;Ron Sexsmith;Secret Heart;Ron Sexsmith;1995-01-01;1;34;3rTuruoKn9K9I1gBbinklI;195266;0.388;0.291;0;-12.499;1;0.0361;0.9;2.09e-05;0.124;0.2;153.472;0.2;https://api.spotify.com/v1/tracks/3rTuruoKn9K9I1gBbinklI;4;spotify:track:3rTuruoKn9K9I1gBbinklI;['canadian folk', 'canadian indie', 'chamber pop', 'melancholia', 'ontario indie', 'singer-songwriter']
83;MD_Top100_18;84;Edward Sharpe & The Magnetic Zeros;Home;Up from Below;2009-07-14;1;72;7w5cxTEzp1rfV3KCy0Bd5N;303200;0.542;0.589;2;-6.623;1;0.0318;0.292;0.000522;0.177;0.137;111.665;0.137;https://api.spotify.com/v1/tracks/7w5cxTEzp1rfV3KCy0Bd5N;4;spotify:track:7w5cxTEzp1rfV3KCy0Bd5N;['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'stomp and holler']
84;MD_Top100_18;85;Leon Bridges;Shy;Good Thing;2018-05-04;1;64;407qAIie8sIEgquKD1AAd2;194493;0.803;0.498;8;-5.389;0;0.0611;0.285;1.29e-06;0.161;0.836;92.034;0.836;https://api.spotify.com/v1/tracks/407qAIie8sIEgquKD1AAd2;4;spotify:track:407qAIie8sIEgquKD1AAd2;['modern blues', 'soul']
85;MD_Top100_18;86;Migos;MotorSport;Culture II;2018-01-26;1;81;4wFjTWCunQFKtukqrNijEt;303076;0.896;0.515;2;-5.395;1;0.183;0.0338;0.0;0.317;0.174;138.016;0.174;https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt;4;spotify:track:4wFjTWCunQFKtukqrNijEt;['atl hip hop', 'pop', 'pop rap', 'rap', 'trap music']
86;MD_Top100_18;87;Dan + Shay;Make or Break;Dan + Shay;2018-06-22;1;58;5dUTuyeg1GpSAJSUY14X3O;155240;0.574;0.873;5;-3.922;1;0.0692;0.0409;0.0;0.193;0.503;126.041;0.503;https://api.spotify.com/v1/tracks/5dUTuyeg1GpSAJSUY14X3O;4;spotify:track:5dUTuyeg1GpSAJSUY14X3O;['contemporary country']
87;MD_Top100_18;88;Little Big Town;Boondocks;The Road To Here;2005-01-01;1;60;3duP6mBVDsHM8ioN7o7dAK;272346;0.41;0.78;9;-5.391;1;0.0332;0.211;0.0;0.48;0.695;88.016;0.695;https://api.spotify.com/v1/tracks/3duP6mBVDsHM8ioN7o7dAK;4;spotify:track:3duP6mBVDsHM8ioN7o7dAK;['canadian contemporary country', 'contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']
88;MD_Top100_18;89;KIDS SEE GHOSTS;Feel The Love;KIDS SEE GHOSTS;2018-06-08;1;72;3aUFrxO1B8EW63QchEl3wX;165053;0.58;0.469;0;-5.946;0;0.104;0.126;7.32e-05;0.099;0.369;110.573;0.369;https://api.spotify.com/v1/tracks/3aUFrxO1B8EW63QchEl3wX;4;spotify:track:3aUFrxO1B8EW63QchEl3wX;['hip hop', 'pop rap', 'rap']
89;MD_Top100_18;90;Lauren Daigle;Look Up Child;Look Up Child;2018-08-24;1;32;3kuHgunY5GBbsbzlC6SLGt;183013;0.733;0.589;2;-5.303;1;0.0381;0.414;1.04e-06;0.14;0.651;91.003;0.651;https://api.spotify.com/v1/tracks/3kuHgunY5GBbsbzlC6SLGt;4;spotify:track:3kuHgunY5GBbsbzlC6SLGt;['ccm', 'christian music', 'worship']
90;MD_Top100_18;91;Morgan Evans;American;Things That We Drink To;2018-10-12;1;44;06K1VUOw4tUEmCeYbCgb1f;183678;0.526;0.808;1;-6.438;1;0.0385;0.0199;0.0;0.167;0.52;97.025;0.52;https://api.spotify.com/v1/tracks/06K1VUOw4tUEmCeYbCgb1f;4;spotify:track:06K1VUOw4tUEmCeYbCgb1f;['australian country', 'australian pop', 'canadian contemporary country', 'contemporary country']
91;MD_Top100_18;92;Drake;God's Plan;Scary Hours;2018-01-20;1;33;2XW4DbS6NddZxRPm5rMCeY;198960;0.758;0.448;7;-9.441;1;0.103;0.0309;8.67e-05;0.558;0.373;77.176;0.373;https://api.spotify.com/v1/tracks/2XW4DbS6NddZxRPm5rMCeY;4;spotify:track:2XW4DbS6NddZxRPm5rMCeY;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
92;MD_Top100_18;93;Jason Aldean;When She Says Baby;Night Train;2012-10-16;1;59;3gVRILe7XCyNakb6sy5umX;171120;0.673;0.76;0;-5.126;1;0.0361;0.0682;0.000116;0.309;0.807;113.063;0.807;https://api.spotify.com/v1/tracks/3gVRILe7XCyNakb6sy5umX;4;spotify:track:3gVRILe7XCyNakb6sy5umX;['contemporary country', 'country', 'country road']
93;MD_Top100_18;94;Chris Young;We're Gonna Find It Tonight;A.M.;2013-09-16;1;35;6S2bxyXrTNOppfnZRx4p5J;170600;0.618;0.926;7;-4.063;1;0.0739;0.00717;2.28e-06;0.0728;0.603;120.02;0.603;https://api.spotify.com/v1/tracks/6S2bxyXrTNOppfnZRx4p5J;4;spotify:track:6S2bxyXrTNOppfnZRx4p5J;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
94;MD_Top100_18;95;Idina Menzel;"Let It Go - From ""Frozen""/Soundtrack Version";Frozen (Original Motion Picture Soundtrack / Deluxe Edition);2013-01-01;1;70;0qcr5FMsEO85NAQjrlDRKo;223840;0.541;0.485;8;-6.85;1;0.031;0.558;0.0;0.12;0.369;136.956;0.369;https://api.spotify.com/v1/tracks/0qcr5FMsEO85NAQjrlDRKo;4;spotify:track:0qcr5FMsEO85NAQjrlDRKo;['christmas', 'hollywood', 'movie tunes', 'show tunes']
95;MD_Top100_18;96;Danny Ocean;Dembow;Dembow;2017-12-08;1;78;2EzRdhuoPyNJDlep7lnNf2;215082;0.802;0.744;6;-5.968;1;0.078;0.0807;0.0;0.0917;0.45;99.983;0.45;https://api.spotify.com/v1/tracks/2EzRdhuoPyNJDlep7lnNf2;4;spotify:track:2EzRdhuoPyNJDlep7lnNf2;['dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']
96;MD_Top100_18;97;Bruno Mars;Finesse (Remix) [feat. Cardi B];Finesse (Remix) [feat. Cardi B];2017-12-20;1;82;3Vo4wInECJQuz9BIBMOu8i;217288;0.704;0.859;5;-4.877;0;0.0996;0.0185;0.0;0.0215;0.926;105.115;0.926;https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i;4;spotify:track:3Vo4wInECJQuz9BIBMOu8i;['dance pop', 'pop', 'post-teen pop']
97;MD_Top100_18;98;Justin Timberlake;"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")";2016-05-06;1;78;6JV2JOEocMgcZxYSZelKcc;236001;0.667;0.83;0;-5.715;1;0.0749;0.0123;0.0;0.191;0.701;113.03;0.701;https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc;4;spotify:track:6JV2JOEocMgcZxYSZelKcc;['dance pop', 'pop']
98;MD_Top100_18;99;Dustin Lynch;Small Town Boy;Current Mood;2017-09-08;1;74;2YMhrXQYKkm4kXLcXKKd5z;205733;0.554;0.743;9;-6.016;1;0.0287;0.0251;0.0;0.359;0.673;72.997;0.673;https://api.spotify.com/v1/tracks/2YMhrXQYKkm4kXLcXKKd5z;4;spotify:track:2YMhrXQYKkm4kXLcXKKd5z;['canadian contemporary country', 'contemporary country', 'country', 'country road', 'modern country rock']
