;Unnamed: 0;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence.1;Track_href;Time_signature;uri;Genres;User
2030;31;JMG_Top100_18;32;Shabba Ranks;Dem Bow;Caan Dun: The Best Of Shabba;1995-11-23;1;34;0iSVOauAF1H4BSJLv08Vw6;218200;0.895;0.71;11;-11.639000000000001;1;0.21;0.36700000000000005;0.0;0.0396;0.966;98.315;0.966;https://api.spotify.com/v1/tracks/0iSVOauAF1H4BSJLv08Vw6;4;spotify:track:0iSVOauAF1H4BSJLv08Vw6;['dancehall', 'lovers rock', 'reggae fusion'];JMG
2031;32;JMG_Top100_18;33;TOPS;Petals;Sugar at the Gate;2017-06-02;1;54;7EDzYP6nOwidhyMkrItbNa;174535;0.8220000000000001;0.706;0;-6.472;1;0.0387;0.193;0.0016699999999999998;0.129;0.895;128.707;0.895;https://api.spotify.com/v1/tracks/7EDzYP6nOwidhyMkrItbNa;4;spotify:track:7EDzYP6nOwidhyMkrItbNa;['art pop', 'chillwave', 'dream pop', 'experimental pop', 'indie garage rock', 'indie psych-rock', 'indietronica', 'neo-psychedelic', 'preverb', 'quebec indie', 'shiver pop'];JMG
2032;33;JMG_Top100_18;34;Grover Washington, Jr.;Just The Two Of Us (feat. Bill Withers);Anthology;1985;1;62;1ko2lVN0vKGUl9zrU0qSlT;237106;0.8029999999999999;0.488;1;-9.302999999999999;1;0.0803;0.5760000000000001;0.0609;0.0763;0.624;95.771;0.624;https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT;4;spotify:track:1ko2lVN0vKGUl9zrU0qSlT;['jazz funk', 'smooth jazz'];JMG
2033;34;JMG_Top100_18;35;Sister Sledge;Pretty Baby;The Best Of Sister Sledge (1973-1985);1992-08-11;1;47;5sazlOUrBk4dqkuaHSdGwJ;241960;0.722;0.9179999999999999;3;-5.656000000000001;0;0.0733;0.373;0.0215;0.078;0.8440000000000001;100.16;0.8440000000000001;https://api.spotify.com/v1/tracks/5sazlOUrBk4dqkuaHSdGwJ;4;spotify:track:5sazlOUrBk4dqkuaHSdGwJ;['dance pop', 'disco', 'disco house', 'funk', 'post-disco', 'quiet storm'];JMG
2034;35;JMG_Top100_18;36;Zhané;Hey Mr. D.J.;Pronounced Jah-Nay;1994-01-01;1;20;6dEs3CH2goHCTR6XCTctVd;250666;0.865;0.556;2;-8.014;1;0.0601;0.0268;0.0009609999999999999;0.0856;0.873;101.31299999999999;0.873;https://api.spotify.com/v1/tracks/6dEs3CH2goHCTR6XCTctVd;4;spotify:track:6dEs3CH2goHCTR6XCTctVd;['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary'];JMG
2035;36;JMG_Top100_18;37;Jerry Paper;Ginger & Ruth;Toon Time Raw!;2016-06-17;1;33;0T7G9SeHSyN5dwMFHHKouU;140868;0.6609999999999999;0.733;8;-5.782;1;0.0314;0.574;0.0267;0.75;0.753;105.348;0.753;https://api.spotify.com/v1/tracks/0T7G9SeHSyN5dwMFHHKouU;4;spotify:track:0T7G9SeHSyN5dwMFHHKouU;['experimental pop', 'indie garage rock', 'preverb'];JMG
2036;37;JMG_Top100_18;38;Rick James;Fire And Desire;Street Songs;1981-04-07;1;49;6XJdmdiLRvvQXRLMenQmjx;442226;0.39;0.46299999999999997;1;-9.899;1;0.0428;0.44299999999999995;5.55e-06;0.11599999999999999;0.198;135.94899999999998;0.198;https://api.spotify.com/v1/tracks/6XJdmdiLRvvQXRLMenQmjx;3;spotify:track:6XJdmdiLRvvQXRLMenQmjx;['disco', 'funk', 'hip hop', 'motown', 'post-disco', 'quiet storm', 'soul'];JMG
2037;38;JMG_Top100_18;39;Mark Morrison;Return Of The Mack;Return Of The Mack;1996-04-22;1;71;3jDdpx9PMlfMBS5tOBHFm9;213093;0.715;0.833;2;-5.379;1;0.10800000000000001;0.0063100000000000005;0.0;0.16399999999999998;0.612;95.48700000000001;0.612;https://api.spotify.com/v1/tracks/3jDdpx9PMlfMBS5tOBHFm9;4;spotify:track:3jDdpx9PMlfMBS5tOBHFm9;['new jack swing'];JMG
2038;39;JMG_Top100_18;40;Spice Girls;Last Time Lover;Spice;1996-01-01;1;44;5SAGopoaraFmLS08bNjLxB;251533;0.721;0.669;8;-7.791;0;0.0488;0.007379999999999999;0.733;0.0762;0.95;88.115;0.95;https://api.spotify.com/v1/tracks/5SAGopoaraFmLS08bNjLxB;4;spotify:track:5SAGopoaraFmLS08bNjLxB;['dance pop', 'europop', 'girl group', 'pop'];JMG
2039;40;JMG_Top100_18;41;The Flamingos;In The Still Of The Night;Requestfully Yours;1960-11-15;1;4;0lEW2vM1et6ZxluPEYHtMq;147066;0.40700000000000003;0.57;5;-5.872000000000001;1;0.0325;0.736;0.0;0.27;0.649;128.164;0.649;https://api.spotify.com/v1/tracks/0lEW2vM1et6ZxluPEYHtMq;4;spotify:track:0lEW2vM1et6ZxluPEYHtMq;['brill building pop', 'doo-wop', 'rhythm and blues'];JMG
2040;41;JMG_Top100_18;42;Ted Taylor;Be Ever Wonderful;Be Ever Wonderful;1963;1;34;0VHSTRmqFJ5DXcG5pfzSjB;153319;0.37;0.379;0;-15.374;1;0.033;0.579;5.42e-05;0.0754;0.187;108.913;0.187;https://api.spotify.com/v1/tracks/0VHSTRmqFJ5DXcG5pfzSjB;3;spotify:track:0VHSTRmqFJ5DXcG5pfzSjB;['classic soul', 'southern soul'];JMG
2041;42;JMG_Top100_18;43;Gabriel Garzón-Montano;The Game (Remix);The Game (Remix);2018-01-26;1;40;1Zm0ow2dTbw3gKkAu8Epj0;212020;0.907;0.466;1;-7.966;1;0.312;0.614;2.43e-06;0.0517;0.5489999999999999;105.014;0.5489999999999999;https://api.spotify.com/v1/tracks/1Zm0ow2dTbw3gKkAu8Epj0;4;spotify:track:1Zm0ow2dTbw3gKkAu8Epj0;['alternative r&b', 'indie jazz', 'indie r&b'];JMG
2042;43;JMG_Top100_18;44;Matt McGhee;Shea Butter Mami;Shea Butter Mami;2017-03-13;1;32;2Suv5zuVUhgAC05Vw9sonf;221311;0.8059999999999999;0.812;3;-5.499;0;0.0521;0.441;0.000123;0.11599999999999999;0.706;122.039;0.706;https://api.spotify.com/v1/tracks/2Suv5zuVUhgAC05Vw9sonf;4;spotify:track:2Suv5zuVUhgAC05Vw9sonf;[];JMG
2043;44;JMG_Top100_18;45;Jazmine Sullivan;Insecure;Insecure;2017-08-04;1;66;360NCp4XoQ0sFi5jgu5Ww7;218072;0.512;0.511;7;-4.412;0;0.324;0.537;0.0;0.115;0.6509999999999999;88.816;0.6509999999999999;https://api.spotify.com/v1/tracks/360NCp4XoQ0sFi5jgu5Ww7;4;spotify:track:360NCp4XoQ0sFi5jgu5Ww7;['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'urban contemporary'];JMG
2044;45;JMG_Top100_18;46;Olga Guillot;Mi Querido Borinquen;Olga Guillot;1991-12-19;1;16;3qv1neJ6CAYwu0MnLsBxIN;166243;0.379;0.52;2;-8.008;0;0.0506;0.747;0.0;0.46;0.35600000000000004;125.351;0.35600000000000004;https://api.spotify.com/v1/tracks/3qv1neJ6CAYwu0MnLsBxIN;4;spotify:track:3qv1neJ6CAYwu0MnLsBxIN;['bolero', 'mambo'];JMG
2045;46;JMG_Top100_18;47;Roy Woods;Little Bit of Lovin;Say Less;2017-12-01;1;58;5l5wRXA7asTNjh3V0oNGPs;172874;0.784;0.653;1;-6.022;1;0.0365;0.0126;2.48e-06;0.317;0.348;108.064;0.348;https://api.spotify.com/v1/tracks/5l5wRXA7asTNjh3V0oNGPs;4;spotify:track:5l5wRXA7asTNjh3V0oNGPs;['alternative r&b', 'canadian hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'trap soul'];JMG
2046;47;JMG_Top100_18;48;Zhané;Sending My Love;Pronounced Jah-Nay;1994-01-01;1;50;5yMQERKmNx6ajo4qHi1KT2;221173;0.7190000000000001;0.498;7;-9.856;1;0.0541;0.0325;0.0949;0.059000000000000004;0.212;95.021;0.212;https://api.spotify.com/v1/tracks/5yMQERKmNx6ajo4qHi1KT2;4;spotify:track:5yMQERKmNx6ajo4qHi1KT2;['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary'];JMG
2047;48;JMG_Top100_18;49;Branford Marsalis;Berta, Berta;I Heard You Twice The First Time;1992-08-27;1;22;6qch9OCGDjfw7gcgUvaXbf;327693;0.45;0.15;0;-23.34;0;0.149;0.785;0.0;0.318;0.256;71.91;0.256;https://api.spotify.com/v1/tracks/6qch9OCGDjfw7gcgUvaXbf;4;spotify:track:6qch9OCGDjfw7gcgUvaXbf;['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz saxophone', 'new orleans jazz'];JMG
2048;49;JMG_Top100_18;50;The Isley Brothers;Who's That Lady;United Artists Black Singles 1959-1967: ''Motor City To Central Park'';2009-01-23;1;36;6Bx8FQBdWLcmd9lLmqERxP;170253;0.635;0.38799999999999996;1;-14.329;1;0.0727;0.00762;2.46e-06;0.134;0.517;134.19899999999998;0.517;https://api.spotify.com/v1/tracks/6Bx8FQBdWLcmd9lLmqERxP;4;spotify:track:6Bx8FQBdWLcmd9lLmqERxP;['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul'];JMG
2049;50;JMG_Top100_18;51;Rupert Holmes;Escape (The Pina Colada Song);Partners In Crime;1979-01-01;1;68;5IMtdHjJ1OtkxbGe4zfUxQ;276493;0.8340000000000001;0.496;0;-13.652999999999999;1;0.0597;0.501;3.07e-06;0.0449;0.9440000000000001;138.791;0.9440000000000001;https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ;4;spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ;['soft rock'];JMG
2050;51;JMG_Top100_18;52;The Famous Davis Sisters;Lord Don't Leave Me;Twelve Gates to the City;1955-01-01;1;7;5Jwz65pTx6TGngmWCEgr4C;183920;0.419;0.255;0;-12.48;1;0.0349;0.9470000000000001;0.000718;0.17300000000000001;0.21;98.084;0.21;https://api.spotify.com/v1/tracks/5Jwz65pTx6TGngmWCEgr4C;3;spotify:track:5Jwz65pTx6TGngmWCEgr4C;[];JMG
2051;52;JMG_Top100_18;53;The Jones Girls;Who Can I Run To;The Jones Girls;1979;1;39;3sFoSCg2KoaCUrOeKYMqvI;204720;0.622;0.42;1;-11.447000000000001;0;0.0891;0.58;7.32e-06;0.546;0.613;144.41;0.613;https://api.spotify.com/v1/tracks/3sFoSCg2KoaCUrOeKYMqvI;4;spotify:track:3sFoSCg2KoaCUrOeKYMqvI;['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'urban contemporary'];JMG
2052;53;JMG_Top100_18;54;HAIM;Little of Your Love - Wookie Remix;Little of Your Love (Remixes);2017-09-01;1;20;5lPAFKepyk9Rh7JpuzZNbB;226213;0.8340000000000001;0.7040000000000001;9;-4.878;1;0.0488;0.00309;0.000393;0.0638;0.925;129.036;0.925;https://api.spotify.com/v1/tracks/5lPAFKepyk9Rh7JpuzZNbB;4;spotify:track:5lPAFKepyk9Rh7JpuzZNbB;['dance pop', 'folk-pop', 'indie pop', 'indietronica', 'metropopolis', 'modern rock', 'pop'];JMG
2053;54;JMG_Top100_18;55;Disclosure;Feel Like I Do;Moog For Love;2016-06-15;1;54;663E41fUIDEnzN7xTnFLT0;195136;0.882;0.532;7;-8.134;1;0.109;0.0455;0.192;0.151;0.7;104.99799999999999;0.7;https://api.spotify.com/v1/tracks/663E41fUIDEnzN7xTnFLT0;4;spotify:track:663E41fUIDEnzN7xTnFLT0;['house', 'pop', 'tropical house'];JMG
2054;55;JMG_Top100_18;56;Fabolous;Into You (feat. Tamia) - Main Mix;Street Dreams (Bonus Track Version);2003-02-01;1;65;0yHConG49418wPs8UfAt44;295773;0.546;0.5379999999999999;7;-7.886;0;0.0523;0.233;0.0;0.11800000000000001;0.58;182.12;0.58;https://api.spotify.com/v1/tracks/0yHConG49418wPs8UfAt44;4;spotify:track:0yHConG49418wPs8UfAt44;['dance pop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary'];JMG
2055;56;JMG_Top100_18;57;Oliver Cheatham;Get Down Saturday Night (Extended Club Version) - Remastered;Get Down Saturday Night & Other Hits;2014-01-18;1;32;6xJMBJCghopB1QZ6XERCL7;452226;0.779;0.6940000000000001;11;-8.934;0;0.0359;0.017;0.0;0.315;0.867;115.76700000000001;0.867;https://api.spotify.com/v1/tracks/6xJMBJCghopB1QZ6XERCL7;4;spotify:track:6xJMBJCghopB1QZ6XERCL7;['post-disco'];JMG
2056;57;JMG_Top100_18;58;Devendra Banhart;Mi Negrita;Mala;2013-03-08;1;53;4r7iDEGdW2Gw9hJlCbi5qL;204506;0.693;0.4;2;-11.630999999999998;1;0.0319;0.903;0.8029999999999999;0.0986;0.573;117.954;0.573;https://api.spotify.com/v1/tracks/4r7iDEGdW2Gw9hJlCbi5qL;4;spotify:track:4r7iDEGdW2Gw9hJlCbi5qL;['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop'];JMG
2057;58;JMG_Top100_18;59;The Moovers;One Little Dance;Eccentric Soul: The Deep City Label;2006-01-31;1;14;0Fvv04jlNRcWj9emgJjOqY;146813;0.42100000000000004;0.725;6;-5.768;0;0.0347;0.294;0.00112;0.308;0.873;113.302;0.873;https://api.spotify.com/v1/tracks/0Fvv04jlNRcWj9emgJjOqY;4;spotify:track:0Fvv04jlNRcWj9emgJjOqY;[];JMG
2058;59;JMG_Top100_18;60;Club Kuru;Ribbons;Ribbons;2018-05-23;1;13;6D4Yw8AkeGOtEMXxerqofJ;220256;0.455;0.725;10;-8.049;1;0.076;0.13;0.0348;0.355;0.401;130.191;0.401;https://api.spotify.com/v1/tracks/6D4Yw8AkeGOtEMXxerqofJ;4;spotify:track:6D4Yw8AkeGOtEMXxerqofJ;['indie garage rock', 'indie psych-rock', 'vapor soul'];JMG
2059;60;JMG_Top100_18;61;TOPS;The Hollow Sound of the Morning Chimes;The Hollow Sound of the Morning Chimes;2015-10-26;1;51;5BGfqsNVHVGlgAzXhliMBk;408189;0.669;0.253;11;-11.082;0;0.0311;0.743;0.32;0.0885;0.49;88.705;0.49;https://api.spotify.com/v1/tracks/5BGfqsNVHVGlgAzXhliMBk;4;spotify:track:5BGfqsNVHVGlgAzXhliMBk;['art pop', 'chillwave', 'dream pop', 'experimental pop', 'indie garage rock', 'indie psych-rock', 'indietronica', 'neo-psychedelic', 'preverb', 'quebec indie', 'shiver pop'];JMG
2060;61;JMG_Top100_18;62;Susana Estrada;¡gózame Ya!;Amor y Libertad;2015-06-29;1;29;2g0RhOnTiLgdJJMc49Vk1X;172826;0.716;0.599;0;-12.394;1;0.0472;0.375;4.92e-05;0.0975;0.8759999999999999;98.086;0.8759999999999999;https://api.spotify.com/v1/tracks/2g0RhOnTiLgdJJMc49Vk1X;4;spotify:track:2g0RhOnTiLgdJJMc49Vk1X;[];JMG
2061;62;JMG_Top100_18;63;N.E.R.D;Lemon;NO ONE EVER REALLY DIES;2017-12-15;1;70;4PpuH4mxL0rD35mOWaLoKS;219706;0.9159999999999999;0.727;1;-6.556;1;0.0861;0.00214;0.000145;0.11800000000000001;0.201;94.99700000000001;0.201;https://api.spotify.com/v1/tracks/4PpuH4mxL0rD35mOWaLoKS;4;spotify:track:4PpuH4mxL0rD35mOWaLoKS;['hip hop', 'pop', 'pop rap', 'rap'];JMG
2062;63;JMG_Top100_18;64;Blood Orange;Charcoal Baby;Charcoal Baby;2018-07-26;1;27;4yOT0bYT83QZ0aXlJ3Tb2p;242341;0.627;0.479;7;-7.648;0;0.0387;0.149;0.00042300000000000004;0.135;0.494;183.255;0.494;https://api.spotify.com/v1/tracks/4yOT0bYT83QZ0aXlJ3Tb2p;4;spotify:track:4yOT0bYT83QZ0aXlJ3Tb2p;['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie r&b', 'indietronica', 'metropopolis'];JMG
2063;64;JMG_Top100_18;65;Tyler, The Creator;911 / Mr. Lonely;Flower Boy;2017-07-21;1;72;4bEcoz1OcfMgUbp2ft8ieQ;255653;0.48;0.61;0;-7.042000000000001;1;0.305;0.0456;0.0;0.313;0.297;90.03399999999999;0.297;https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ;4;spotify:track:4bEcoz1OcfMgUbp2ft8ieQ;['hip hop', 'pop rap', 'rap'];JMG
2064;65;JMG_Top100_18;66;Rex Orange County;Loving Is Easy;Loving Is Easy;2017-10-11;1;78;5EYi2rH4LYs6M21ZLOyQTx;155720;0.7559999999999999;0.609;3;-7.9270000000000005;1;0.0544;0.217;0.00474;0.096;0.537;117.023;0.537;https://api.spotify.com/v1/tracks/5EYi2rH4LYs6M21ZLOyQTx;4;spotify:track:5EYi2rH4LYs6M21ZLOyQTx;['bedroom pop', 'indie r&b'];JMG
2065;66;JMG_Top100_18;67;Madonna;Material Girl;Like A Virgin (Reissue);1984-11-12;1;51;7bkyXSi4GtVfD7itZRUR3e;240706;0.78;0.63;0;-12.677;1;0.0321;0.261;1.59e-05;0.055;0.981;136.719;0.981;https://api.spotify.com/v1/tracks/7bkyXSi4GtVfD7itZRUR3e;4;spotify:track:7bkyXSi4GtVfD7itZRUR3e;['dance pop', 'europop', 'pop', 'pop rock'];JMG
2066;67;JMG_Top100_18;68;Daniel Caesar;Get You (feat. Kali Uchis);Get You - Single;2016-10-21;1;67;6N3qHjcwly8ZuhE4bPYJAX;277297;0.659;0.295;11;-8.527999999999999;0;0.0322;0.426;6.95e-05;0.0795;0.36;74.03699999999999;0.36;https://api.spotify.com/v1/tracks/6N3qHjcwly8ZuhE4bPYJAX;4;spotify:track:6N3qHjcwly8ZuhE4bPYJAX;['canadian contemporary r&b', 'indie r&b', 'pop'];JMG
2067;68;JMG_Top100_18;69;Funkadelic;Ain't That Funkin' Kinda Hard on You? - We Ain't Neva Gonna Stop Remix;Ain't That Funkin' Kinda Hard on You? (We Ain't Neva Gonna Stop Remix) [feat. Kendrick Lamar & Ice Cube] - Single;2016-03-09;1;50;6SgQIoLn8kpu8J4wfwGWy8;309723;0.635;0.8740000000000001;4;-4.6930000000000005;0;0.17600000000000002;0.156;0.0;0.245;0.632;89.895;0.632;https://api.spotify.com/v1/tracks/6SgQIoLn8kpu8J4wfwGWy8;4;spotify:track:6SgQIoLn8kpu8J4wfwGWy8;['funk', 'jazz funk', 'p funk', 'psychedelic rock', 'soul'];JMG
2068;69;JMG_Top100_18;70;Aaron Neville;She Took You For A Ride;Tell It Like It Is - The Par Lo Years;2007;1;19;33vOmVmYIgn4QGUc0ooNio;199360;0.42100000000000004;0.34700000000000003;5;-10.805;1;0.0341;0.59;4.21e-06;0.19;0.8690000000000001;181.56599999999997;0.8690000000000001;https://api.spotify.com/v1/tracks/33vOmVmYIgn4QGUc0ooNio;4;spotify:track:33vOmVmYIgn4QGUc0ooNio;['motown', 'soul'];JMG
2069;70;JMG_Top100_18;71;The Supermen Lovers;Starlight (Original Version);Starlight - EP;2001-01-01;1;45;5luWJxS799LLp2e88RffUx;364333;0.706;0.66;0;-5.127000000000001;1;0.034;0.00041900000000000005;0.0481;0.139;0.642;127.48;0.642;https://api.spotify.com/v1/tracks/5luWJxS799LLp2e88RffUx;4;spotify:track:5luWJxS799LLp2e88RffUx;['disco house', 'filter house'];JMG
2070;71;JMG_Top100_18;72;James Tillman;Casual Encounters;Silk Noise Reflex;2016-08-23;1;47;6omtWgXFEAeIoyEkiMFe9o;214227;0.408;0.344;4;-13.927;0;0.0808;0.852;0.541;0.0941;0.159;150.03;0.159;https://api.spotify.com/v1/tracks/6omtWgXFEAeIoyEkiMFe9o;4;spotify:track:6omtWgXFEAeIoyEkiMFe9o;['alternative r&b', 'indie jazz', 'indie r&b'];JMG
2071;72;JMG_Top100_18;73;The Flamingos;When I Fall In Love;Requestfully Yours;1960-11-15;1;3;5HrqWRLYk8Oph0lVI0olyg;178426;0.253;0.254;3;-11.597000000000001;1;0.0425;0.625;0.0;0.205;0.335;187.049;0.335;https://api.spotify.com/v1/tracks/5HrqWRLYk8Oph0lVI0olyg;3;spotify:track:5HrqWRLYk8Oph0lVI0olyg;['brill building pop', 'doo-wop', 'rhythm and blues'];JMG
2072;73;JMG_Top100_18;74;Al Green;Tired of Being Alone;Gets Next to You;1971-08-14;1;67;10vkYRKw6Jjr7try1ir50G;172320;0.772;0.397;7;-8.585;1;0.0391;0.33899999999999997;0.00541;0.0753;0.617;97.964;0.617;https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G;4;spotify:track:10vkYRKw6Jjr7try1ir50G;['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul'];JMG
2073;74;JMG_Top100_18;75;Balla Et Ses Balladins;Paulette;Objectif Perfection (African Dancefloor Classics);1993;1;43;0CFLjiBPNO1P2H6LpmSr9w;462000;0.784;0.424;4;-14.927999999999999;0;0.0399;0.6559999999999999;0.0033799999999999998;0.131;0.919;132.409;0.919;https://api.spotify.com/v1/tracks/0CFLjiBPNO1P2H6LpmSr9w;4;spotify:track:0CFLjiBPNO1P2H6LpmSr9w;['afropop', 'highlife', 'mande pop', 'west african jazz', 'world'];JMG
2074;75;JMG_Top100_18;76;France Gall;Résiste;Tout Pour La Musique (Remasterisé);1981;1;56;51BbACodhBnd9lBs2TI0YT;274626;0.723;0.679;7;-6.774;0;0.0307;0.272;0.00021099999999999998;0.064;0.8590000000000001;117.39200000000001;0.8590000000000001;https://api.spotify.com/v1/tracks/51BbACodhBnd9lBs2TI0YT;4;spotify:track:51BbACodhBnd9lBs2TI0YT;['chanson', 'french pop', 'ye ye'];JMG
2075;76;JMG_Top100_18;77;Spice Girls;Something Kinda Funny;Spice;1996-01-01;1;44;6qL8tweXFMqztcMwNB4r7y;245026;0.691;0.5870000000000001;4;-8.423;0;0.028999999999999998;0.00821;0.138;0.071;0.759;102.01100000000001;0.759;https://api.spotify.com/v1/tracks/6qL8tweXFMqztcMwNB4r7y;4;spotify:track:6qL8tweXFMqztcMwNB4r7y;['dance pop', 'europop', 'girl group', 'pop'];JMG
2076;77;JMG_Top100_18;78;Rexx Life Raj;Level Up;Father Figure 2: Flourish;2017-11-17;1;44;6l1H3jEQ1TB9q2sR7LZ0Ts;161786;0.603;0.639;6;-9.847999999999999;1;0.35100000000000003;0.0734;0.0;0.131;0.708;91.865;0.708;https://api.spotify.com/v1/tracks/6l1H3jEQ1TB9q2sR7LZ0Ts;4;spotify:track:6l1H3jEQ1TB9q2sR7LZ0Ts;['alternative r&b', 'deep underground hip hop', 'trap soul', 'underground hip hop', 'west coast trap'];JMG
2077;78;JMG_Top100_18;79;Camaron De La Isla;Como El Agua;Camarón La Película (Slidepack);2005-01-01;1;0;3rkc5lQzjyzlPqtadHekur;226453;0.478;0.654;6;-6.666;0;0.0821;0.828;3.65e-06;0.17300000000000001;0.8909999999999999;159.22299999999998;0.8909999999999999;https://api.spotify.com/v1/tracks/3rkc5lQzjyzlPqtadHekur;4;spotify:track:3rkc5lQzjyzlPqtadHekur;['flamenco', 'flamenco guitar', 'rumba'];JMG
2078;79;JMG_Top100_18;80;Snakehips;Cruzin';STAY HOME TAPES (= --__-- =);2018-04-05;1;56;5iwb2YMVfNU5zGliOdwbcj;218062;0.622;0.851;6;-4.665;0;0.35700000000000004;0.215;0.0;0.111;0.541;96.024;0.541;https://api.spotify.com/v1/tracks/5iwb2YMVfNU5zGliOdwbcj;4;spotify:track:5iwb2YMVfNU5zGliOdwbcj;['dance pop', 'edm', 'electropop', 'indie poptimism', 'pop', 'tropical house'];JMG
2079;80;JMG_Top100_18;81;Calvin Harris;Slide (feat. Frank Ocean & Migos);Slide (feat. Frank Ocean & Migos);2017-02-24;1;74;6gpcs5eMhJwax4mIfKDYQk;230813;0.736;0.795;1;-3.299;0;0.0545;0.498;1.21e-06;0.254;0.511;104.066;0.511;https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk;4;spotify:track:6gpcs5eMhJwax4mIfKDYQk;['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house'];JMG
2080;81;JMG_Top100_18;82;Guy;Groove Me;Guy;1988-01-01;1;46;7t4rA2AxpG7yAhgRwopfn2;273760;0.805;0.634;1;-14.050999999999998;1;0.0794;0.0235;0.0;0.342;0.74;107.93;0.74;https://api.spotify.com/v1/tracks/7t4rA2AxpG7yAhgRwopfn2;4;spotify:track:7t4rA2AxpG7yAhgRwopfn2;['funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary'];JMG
2081;82;JMG_Top100_18;83;Eagles;One Of These Nights - Remastered;One Of These Nights (Remastered);1975;1;68;608xszaAxVh4m7NcKJiAbF;291685;0.655;0.606;7;-10.385;1;0.0285;0.0603;0.0789;0.0757;0.765;110.061;0.765;https://api.spotify.com/v1/tracks/608xszaAxVh4m7NcKJiAbF;4;spotify:track:608xszaAxVh4m7NcKJiAbF;['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock'];JMG
2082;83;JMG_Top100_18;84;Lil Baby;Yes Indeed;Yes Indeed;2018-05-15;1;17;1wsf1YFQSYND45y0GzJmf7;142273;0.9640000000000001;0.34600000000000003;5;-9.309;0;0.53;0.035;0.0;0.10800000000000001;0.562;119.958;0.562;https://api.spotify.com/v1/tracks/1wsf1YFQSYND45y0GzJmf7;4;spotify:track:1wsf1YFQSYND45y0GzJmf7;['atl hip hop', 'atl trap', 'rap', 'trap music'];JMG
2083;84;JMG_Top100_18;85;Al Green;Are You Lonely for Me, Baby;Gets Next to You;1971-08-14;1;37;1oX2F2w07GFaLsa99DD5q0;238586;0.7929999999999999;0.322;0;-12.975;1;0.0395;0.34700000000000003;0.0005769999999999999;0.151;0.8809999999999999;95.59200000000001;0.8809999999999999;https://api.spotify.com/v1/tracks/1oX2F2w07GFaLsa99DD5q0;4;spotify:track:1oX2F2w07GFaLsa99DD5q0;['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul'];JMG
2084;85;JMG_Top100_18;86;Kehlani;Keep On;SweetSexySavage (Deluxe);2017-01-27;1;66;4MV4wa3Dke1GMBtk06GMR0;209121;0.74;0.45299999999999996;5;-7.58;0;0.151;0.264;7.13e-05;0.129;0.514;98.057;0.514;https://api.spotify.com/v1/tracks/4MV4wa3Dke1GMBtk06GMR0;4;spotify:track:4MV4wa3Dke1GMBtk06GMR0;['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary'];JMG
2085;86;JMG_Top100_18;87;Popcaan;Body So Good - Mr Eazi Remix;Body So Good (Mr Eazi Remix);2018-08-24;1;44;624wLt3VZvsWf0nSgwdser;221805;0.58;0.718;10;-6.712999999999999;1;0.353;0.017;0.0;0.0992;0.446;197.735;0.446;https://api.spotify.com/v1/tracks/624wLt3VZvsWf0nSgwdser;4;spotify:track:624wLt3VZvsWf0nSgwdser;['dancehall', 'reggae fusion'];JMG
